iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AFG,Asia,Afghanistan,2022-07-07,183084,105,79.429,7727.0,2.0,0.571,4565.747,2.618,1.981,192.696,0.05,0.014,1.11,,,,,,,,,,,,,,,,,,,,,4575.0,,,,,114.0,4201.0,0.01,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-07-08,183221,137,89.571,7728.0,1.0,0.714,4569.164,3.417,2.234,192.721,0.025,0.018,1.11,,,,,,,,,,,,,,,,,,,,,4575.0,,,,,114.0,4201.0,0.01,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-07-09,183235,14,84.571,7728.0,0.0,0.714,4569.513,0.349,2.109,192.721,0.0,0.018,1.11,,,,,,,,,,,,,,,,,,,,,4575.0,,,,,114.0,4201.0,0.01,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-07-10,183265,30,77.286,7728.0,0.0,0.571,4570.261,0.748,1.927,192.721,0.0,0.014,1.1,,,,,,,,,,,,,,,,6491111.0,5755294.0,5105618.0,,,4575.0,16.19,14.35,12.73,,114.0,4201.0,0.01,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-07-11,183268,3,67.857,7728.0,0.0,0.429,4570.336,0.075,1.692,192.721,0.0,0.011,1.11,,,,,,,,,,,,,,,,,,,,,8324.0,,,,,208.0,7970.0,0.02,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-07-12,183272,4,68.429,7728.0,0.0,0.429,4570.435,0.1,1.706,192.721,0.0,0.011,1.12,,,,,,,,,,,,,,,,,,,,,12073.0,,,,,301.0,11740.0,0.029,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-07-13,183285,13,43.714,7728.0,0.0,0.429,4570.76,0.324,1.09,192.721,0.0,0.011,1.13,,,,,,,,,,,,,,,,,,,,,15822.0,,,,,395.0,15509.0,0.039,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-07-14,183358,73,39.143,7728.0,0.0,0.143,4572.58,1.82,0.976,192.721,0.0,0.004,1.16,,,,,,,,,,,,,,,,,,,,,19572.0,,,,,488.0,19279.0,0.048,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-07-15,183407,49,26.571,7729.0,1.0,0.143,4573.802,1.222,0.663,192.746,0.025,0.004,1.18,,,,,,,,,,,,,,,,,,,,,23321.0,,,,,582.0,23048.0,0.057,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-07-16,183445,38,30.0,7730.0,1.0,0.286,4574.75,0.948,0.748,192.771,0.025,0.007,1.21,,,,,,,,,,,,,,,,,,,,,27070.0,,,,,675.0,26818.0,0.067,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-07-17,183572,127,43.857,7731.0,1.0,0.429,4577.917,3.167,1.094,192.796,0.025,0.011,1.23,,,,,,,,,,,,,,,,6706843.0,5969406.0,5309804.0,,,30819.0,16.73,14.89,13.24,,769.0,30587.0,0.076,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-07-18,183687,115,59.857,7733.0,2.0,0.714,4580.785,2.868,1.493,192.845,0.05,0.018,1.25,,,,,,,,,,,,,,,,,,,,,110573.0,,,,,2757.0,109793.0,0.274,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-07-19,183908,221,90.857,7736.0,3.0,1.143,4586.296,5.511,2.266,192.92,0.075,0.029,1.26,,,,,,,,,,,,,,,,7885045.0,7139453.0,6422705.0,,,190328.0,19.66,17.8,16.02,,4746.0,188998.0,0.471,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-07-20,184038,130,107.571,7737.0,1.0,1.286,4589.538,3.242,2.683,192.945,0.025,0.032,1.26,,,,,,,,,,,,,,,,,,,,,188703.0,,,,,4706.0,187401.0,0.467,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-07-21,184224,186,123.714,7738.0,1.0,1.429,4594.176,4.638,3.085,192.97,0.025,0.036,1.26,,,,,,,,,,,,,,,,,,,,,187078.0,,,,,4665.0,185803.0,0.463,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-07-22,184360,136,136.143,7738.0,0.0,1.286,4597.568,3.392,3.395,192.97,0.0,0.032,1.26,,,,,,,,,,,,,,,,,,,,,185454.0,,,,,4625.0,184206.0,0.459,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-07-23,184473,113,146.857,7738.0,0.0,1.143,4600.386,2.818,3.662,192.97,0.0,0.029,1.26,,,,,,,,,,,,,,,,,,,,,183829.0,,,,,4584.0,182609.0,0.455,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-07-24,184587,114,145.0,7738.0,0.0,1.0,4603.229,2.843,3.616,192.97,0.0,0.025,1.26,,,,,,,,,,,,,,,,,,,,,182204.0,,,,,4544.0,181012.0,0.451,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-07-25,184819,232,161.714,7738.0,0.0,0.714,4609.014,5.786,4.033,192.97,0.0,0.018,1.25,,,,,,,,,,,,,,,,,,,,,100824.0,,,,,2514.0,100209.0,0.25,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-07-26,185086,267,168.286,7742.0,4.0,0.857,4615.673,6.658,4.197,193.07,0.1,0.021,1.25,,,,,,,,,,,,,,,,,,,,,19445.0,,,,,485.0,19407.0,0.048,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-07-27,185272,186,176.286,7743.0,1.0,0.857,4620.311,4.638,4.396,193.095,0.025,0.021,1.24,,,,,,,,,,,,,,,,8040605.0,7294709.0,6571487.0,,,19445.0,20.05,18.19,16.39,,485.0,19407.0,0.048,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-07-28,185393,121,167.0,7743.0,0.0,0.714,4623.329,3.017,4.165,193.095,0.0,0.018,1.23,,,,,,,,,,,,,,,,,,,,,39813.0,,,,,993.0,39644.0,0.099,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-07-29,185481,88,160.143,7743.0,0.0,0.714,4625.523,2.195,3.994,193.095,0.0,0.018,1.22,,,,,,,,,,,,,,,,,,,,,60182.0,,,,,1501.0,59881.0,0.149,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-07-30,185552,71,154.143,7745.0,2.0,1.0,4627.294,1.771,3.844,193.145,0.05,0.025,1.22,,,,,,,,,,,,,,,,,,,,,80550.0,,,,,2009.0,80118.0,0.2,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-07-31,185749,197,166.0,7748.0,3.0,1.429,4632.207,4.913,4.14,193.22,0.075,0.036,1.22,,,,,,,,,,,,,,,,,,,,,100918.0,,,,,2517.0,100355.0,0.25,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-01,185930,181,158.714,7751.0,3.0,1.857,4636.721,4.514,3.958,193.294,0.075,0.046,1.22,,,,,,,,,,,,,,,,,,,,,121287.0,,,,,3025.0,120592.0,0.301,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-02,186120,190,147.714,7751.0,0.0,1.286,4641.459,4.738,3.684,193.294,0.0,0.032,1.22,,,,,,,,,,,,,,,,,,,,,141655.0,,,,,3533.0,140829.0,0.351,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-03,186393,273,160.143,7752.0,1.0,1.286,4648.267,6.808,3.994,193.319,0.025,0.032,1.22,,,,,,,,,,,,,,,,,,,,,162023.0,,,,,4041.0,161066.0,0.402,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-04,186697,304,186.286,7752.0,0.0,1.286,4655.848,7.581,4.646,193.319,0.0,0.032,1.21,,,,,,,,,,,,,,,,,,,,,162023.0,,,,,4041.0,161066.0,0.402,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-05,187037,340,222.286,7752.0,0.0,1.286,4664.327,8.479,5.543,193.319,0.0,0.032,1.21,,,,,,,,,,,,,,,,,,,,,162023.0,,,,,4041.0,161066.0,0.402,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-06,187109,72,222.429,7752.0,0.0,1.0,4666.122,1.796,5.547,193.319,0.0,0.025,1.19,,,,,,,,,,,,,,,,,,,,,162023.0,,,,,4041.0,161066.0,0.402,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-07,187442,333,241.857,7752.0,0.0,0.571,4674.427,8.304,6.031,193.319,0.0,0.014,1.18,,,,,,,,,,,,,,,,9822860.0,9066437.0,8272846.0,,,162023.0,24.5,22.61,20.63,,4041.0,161066.0,0.402,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-08,187685,243,250.714,7753.0,1.0,0.286,4680.487,6.06,6.252,193.344,0.025,0.007,1.17,,,,,,,,,,,,,,,,,,,,,163767.0,,,,,4084.0,162847.0,0.406,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-09,187966,281,263.714,7753.0,0.0,0.286,4687.494,7.008,6.577,193.344,0.0,0.007,1.16,,,,,,,,,,,,,,,,,,,,,165511.0,,,,,4128.0,164628.0,0.411,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-10,188202,236,258.429,7753.0,0.0,0.143,4693.38,5.885,6.445,193.344,0.0,0.004,1.15,,,,,,,,,,,,,,,,,,,,,167254.0,,,,,4171.0,166409.0,0.415,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-11,188506,304,258.429,7755.0,2.0,0.429,4700.961,7.581,6.445,193.394,0.05,0.011,1.14,,,,,,,,,,,,,,,,,,,,,168998.0,,,,,4214.0,168190.0,0.419,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-12,188704,198,238.143,7755.0,0.0,0.429,4705.899,4.938,5.939,193.394,0.0,0.011,1.13,,,,,,,,,,,,,,,,,,,,,170742.0,,,,,4258.0,169971.0,0.424,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-13,188820,116,244.429,7758.0,3.0,0.857,4708.791,2.893,6.096,193.469,0.075,0.021,1.13,,,,,,,,,,,,,,,,,,,,,172486.0,,,,,4301.0,171752.0,0.428,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-14,189045,225,229.0,7758.0,0.0,0.857,4714.402,5.611,5.711,193.469,0.0,0.021,1.12,,,,,,,,,,,,,,,,,,,,,174229.0,,,,,4345.0,173533.0,0.433,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-15,189343,298,236.857,7759.0,1.0,0.857,4721.834,7.432,5.907,193.494,0.025,0.021,1.11,,,,,,,,,,,,,,,,11216694.0,10454698.0,9613976.0,,,174229.0,27.97,26.07,23.98,,4345.0,173533.0,0.433,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-16,189477,134,215.857,7759.0,0.0,0.857,4725.176,3.342,5.383,193.494,0.0,0.021,1.1,,,,,,,,,,,,,,,,,,,,,152911.0,,,,,3813.0,152023.0,0.379,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-17,189710,233,215.429,7759.0,0.0,0.857,4730.986,5.811,5.372,193.494,0.0,0.021,1.1,,,,,,,,,,,,,,,,,,,,,131593.0,,,,,3282.0,130514.0,0.325,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-18,190010,300,214.857,7759.0,0.0,0.571,4738.468,7.481,5.358,193.494,0.0,0.014,1.1,,,,,,,,,,,,,,,,,,,,,110274.0,,,,,2750.0,109005.0,0.272,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-19,190254,244,221.429,7759.0,0.0,0.571,4744.552,6.085,5.522,193.494,0.0,0.014,1.1,,,,,,,,,,,,,,,,,,,,,88956.0,,,,,2218.0,87496.0,0.218,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-20,190435,181,230.714,7759.0,0.0,0.143,4749.066,4.514,5.754,193.494,0.0,0.004,1.09,,,,,,,,,,,,,,,,,,,,,67638.0,,,,,1687.0,65987.0,0.165,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-21,190643,208,228.286,7762.0,3.0,0.571,4754.253,5.187,5.693,193.569,0.075,0.014,1.09,,,,,,,,,,,,,,,,,,,,,46320.0,,,,,1155.0,44478.0,0.111,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-22,191040,397,242.429,7767.0,5.0,1.143,4764.154,9.9,6.046,193.693,0.125,0.029,1.08,,,,,,,,,,,,,,,,11391703.0,10615478.0,9771963.0,,,25001.0,28.41,26.47,24.37,,623.0,22969.0,0.057,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-23,191247,207,252.857,7768.0,1.0,1.286,4769.316,5.162,6.306,193.718,0.025,0.032,1.08,,,,,,,,,,,,,,,,,,,,,24141.0,,,,,602.0,21516.0,0.054,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-24,191585,338,267.857,7769.0,1.0,1.429,4777.745,8.429,6.68,193.743,0.025,0.036,1.07,,,,,,,,,,,,,,,,,,,,,23281.0,,,,,581.0,20063.0,0.05,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-25,191967,382,279.571,7771.0,2.0,1.714,4787.271,9.526,6.972,193.793,0.05,0.043,1.06,,,,,,,,,,,,,,,,,,,,,22421.0,,,,,559.0,18610.0,0.046,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-26,191967,0,244.714,7771.0,0.0,1.714,4787.271,0.0,6.103,193.793,0.0,0.043,1.06,,,,,,,,,,,,,,,,,,,,,21561.0,,,,,538.0,17157.0,0.043,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-27,191967,0,218.857,7771.0,0.0,1.714,4787.271,0.0,5.458,193.793,0.0,0.043,1.05,,,,,,,,,,,,,,,,,,,,,20701.0,,,,,516.0,15705.0,0.039,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-28,192463,496,260.0,7777.0,6.0,2.143,4799.64,12.369,6.484,193.943,0.15,0.053,1.05,,,,,,,,,,,,,,,,,,,,,19840.0,,,,,495.0,14252.0,0.036,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-29,192906,443,266.571,7777.0,0.0,1.429,4810.688,11.048,6.648,193.943,0.0,0.036,1.05,,,,,,,,,,,,,,,,,,,,,18980.0,,,,,473.0,12799.0,0.032,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-30,193004,98,251.0,7777.0,0.0,1.286,4813.132,2.444,6.259,193.943,0.0,0.032,1.04,,,,,,,,,,,,,,,,,,,,,18980.0,,,,,473.0,12799.0,0.032,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-08-31,193250,246,237.857,7777.0,0.0,1.143,4819.267,6.135,5.932,193.943,0.0,0.029,1.03,,,,,,,,,,,,,,,,11562525.0,10730669.0,9939590.0,,,18980.0,28.83,26.76,24.79,,473.0,12799.0,0.032,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-09-01,193520,270,221.857,7778.0,1.0,1.0,4826.0,6.733,5.533,193.968,0.025,0.025,1.03,,,,,,,,,,,,,,,,,,,,,17210.0,,,,,429.0,11599.0,0.029,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-09-02,193520,0,221.857,7778.0,0.0,1.0,4826.0,0.0,5.533,193.968,0.0,0.025,1.02,,,,,,,,,,,,,,,,,,,,,15441.0,,,,,385.0,10398.0,0.026,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-09-03,193912,392,277.857,7780.0,2.0,1.286,4835.776,9.776,6.929,194.018,0.05,0.032,1.02,,,,,,,,,,,,,,,,,,,,,13671.0,,,,,341.0,9198.0,0.023,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-09-04,194163,251,242.857,7782.0,2.0,0.714,4842.035,6.259,6.056,194.067,0.05,0.018,1.02,,,,,,,,,,,,,,,,11588893.0,10748257.0,9963368.0,,,11901.0,28.9,26.8,24.85,,297.0,7998.0,0.02,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-09-05,194355,192,207.0,7783.0,1.0,0.857,4846.823,4.788,5.162,194.092,0.025,0.021,1.01,,,,,,,,,,,,,,,,,,,,,11971.0,,,,,299.0,7701.0,0.019,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-09-06,194614,259,230.0,7783.0,0.0,0.857,4853.282,6.459,5.736,194.092,0.0,0.021,1.0,,,,,,,,,,,,,,,,,,,,,12041.0,,,,,300.0,7404.0,0.018,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-09-07,195012,398,251.714,7785.0,2.0,1.143,4863.207,9.925,6.277,194.142,0.05,0.029,1.0,,,,,,,,,,,,,,,,,,,,,12111.0,,,,,302.0,7107.0,0.018,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-09-08,195298,286,254.0,7786.0,1.0,1.143,4870.34,7.132,6.334,194.167,0.025,0.029,0.99,,,,,,,,,,,,,,,,,,,,,13951.0,,,,,348.0,8010.0,0.02,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-09-09,195471,173,278.714,7786.0,0.0,1.143,4874.654,4.314,6.951,194.167,0.0,0.029,0.98,,,,,,,,,,,,,,,,,,,,,15791.0,,,,,394.0,8914.0,0.022,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-09-10,195631,160,245.571,7787.0,1.0,1.0,4878.644,3.99,6.124,194.192,0.025,0.025,0.98,,,,,,,,,,,,,,,,,,,,,17631.0,,,,,440.0,9817.0,0.024,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-09-11,195925,294,251.714,7787.0,0.0,0.714,4885.976,7.332,6.277,194.192,0.0,0.018,0.97,,,,,,,,,,,,,,,,11725188.0,10823299.0,10096068.0,,,19471.0,29.24,26.99,25.18,,486.0,10720.0,0.027,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-09-12,196182,257,261.0,7789.0,2.0,0.857,4892.385,6.409,6.509,194.242,0.05,0.021,0.96,,,,,,,,,,,,,,,,11734635.0,10827184.0,10105500.0,,9447.0,18039.0,29.26,27.0,25.2,,450.0,9744.0,0.024,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-09-13,196404,222,255.714,7791.0,2.0,1.143,4897.921,5.536,6.377,194.292,0.05,0.029,0.95,,,,,,,,,,,,,,,,,,,,,17003.0,,,,,424.0,9168.0,0.023,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-09-14,196751,347,248.429,7792.0,1.0,1.0,4906.575,8.653,6.195,194.317,0.025,0.025,0.95,,,,,,,,,,,,,,,,,,,,,15968.0,,,,,398.0,8592.0,0.021,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-09-15,196870,119,224.571,7792.0,0.0,0.857,4909.542,2.968,5.6,194.317,0.0,0.021,0.94,,,,,,,,,,,,,,,,,,,,,14932.0,,,,,372.0,8016.0,0.02,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-09-16,196992,122,217.286,7794.0,2.0,1.143,4912.585,3.042,5.419,194.367,0.05,0.029,0.93,,,,,,,,,,,,,,,,,,,,,13896.0,,,,,347.0,7440.0,0.019,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-09-17,197066,74,205.0,7794.0,0.0,1.0,4914.43,1.845,5.112,194.367,0.0,0.025,0.93,,,,,,,,,,,,,,,,,,,,,12861.0,,,,,321.0,6864.0,0.017,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-09-18,197240,174,187.857,7795.0,1.0,1.143,4918.769,4.339,4.685,194.392,0.025,0.029,0.92,,,,,,,,,,,,,,,,,,,,,11825.0,,,,,295.0,6287.0,0.016,11.11,40099462,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
